=== CLOUD FORENSICS EVIDENCE REPORT — PRJN26-141 ===
Scan Time,2026-07-09 20:20:36
Total Files,92
Flagged Files,0
  NEW,0
  MODIFIED,0
  DELETED,0

Status,Filename,File Path,Extension,Size (Bytes),Created,Modified,Accessed,MD5,SHA256
UNCHANGED,scanner.py,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\scanner.py,.py,3531,2026-06-08 23:32:18,2026-04-25 23:25:14,2026-07-09 20:20:34,4cb55dafe56a03aad40dbd8311a7a783,df146ae0e6fc6473aa08d5c5363c0aedbbe61c5c9d4364da847e45318d9ebf4b
UNCHANGED,baseline_C_Users_rinsh_Downloads_Telegram Desktop.json,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_rinsh_Downloads_Telegram Desktop.json,.json,5257,2026-06-08 23:32:21,2026-04-29 17:43:11,2026-07-09 20:20:34,186a3302aac4a3c8d8d20abdafd16f88,c49fe53c82c294ba24286a0cb3f6c7040c090ac0b80c61829839dd6694d316f9
UNCHANGED,baseline_C_Users_rinsh_Downloads_cloud-forensics-energy.json,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_rinsh_Downloads_cloud-forensics-energy.json,.json,21775,2026-06-08 23:32:21,2026-04-16 23:03:35,2026-07-09 20:20:34,f5c0eb0b5c359526fc5879480da4894d,41ac35fe1bc47a1eb8164c58a87ccc198fd6be4a7d5ea8629f3fd3e598390a2e
UNCHANGED,baseline_C_Users_rinsh_Downloads_cloud-forensics-energy_cloud-forensics-energy_reports.json,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_rinsh_Downloads_cloud-forensics-energy_cloud-forensics-energy_reports.json,.json,2273,2026-06-08 23:32:21,2026-04-25 23:45:23,2026-07-09 20:20:34,d65e2ac6a194e857c42f4204d45d4a01,70beb720e231b7f9972045940b2282769c72725bdb5ce5f46bcfa4bc7e2ed587
UNCHANGED,baseline_C_Users_rinsh_Downloads_cloud-forensics-energy_cloud-forensics-energy_sample_energy_data.json,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_rinsh_Downloads_cloud-forensics-energy_cloud-forensics-energy_sample_energy_data.json,.json,198,2026-06-08 23:32:21,2026-04-29 17:12:22,2026-07-09 20:20:34,c56e58fa6433834b445d47645cecfb4c,fb90086ad50b88ea58af5ba3f48914376372fa0bf482c5e587a40e8b08a9436d
UNCHANGED,baseline_C_Users_rinsh_OneDrive_Desktop_coursera.json,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_rinsh_OneDrive_Desktop_coursera.json,.json,9295,2026-06-08 23:32:21,2026-04-16 23:08:02,2026-07-09 20:20:34,154c6a093751936d308cb363ead3d025,02151f94850b67e074cf754912ebdb536cb57331f3a5415c33430b65ddbaf028
UNCHANGED,baseline_C_Users_shamil_Desktop_collage PT with id_PRJN26-141_cloud-forensics-energy_sample_energy_data.json,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_shamil_Desktop_collage PT with id_PRJN26-141_cloud-forensics-energy_sample_energy_data.json,.json,205,2026-06-08 23:32:21,2026-04-16 22:32:52,2026-07-09 20:20:34,d9551213b130177e352bfdab57fcca51,8b3d1f82a14152c78670e1e966fd2f7c0db1bfdff4e51588f74bfc8c41c32f8b
UNCHANGED,baseline_C_Users_shamil_Desktop_flutter.json,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_shamil_Desktop_flutter.json,.json,5620953,2026-06-08 23:32:21,2026-04-16 22:32:52,2026-07-09 20:20:34,fdcaa7910ad92b830f6b3395445ec871,02620c7d0fc76da98bc2a80b0b284325ce79f93e4692e29743a895a90541304c
UNCHANGED,baseline_C_Users_shamil_Desktop_hey_meat.json,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_Users_shamil_Desktop_hey_meat.json,.json,888101,2026-06-08 23:32:21,2026-04-16 22:32:52,2026-07-09 20:20:34,ebf6e5448cb7a7fcd8cf923f21908497,8a516482d0ff86f7d972cd83a43e987169786b86f281c547ed4efbeb73c00ede
UNCHANGED,baseline_C_xampp_htdocs_rinshad.json,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\baselines\baseline_C_xampp_htdocs_rinshad.json,.json,129,2026-06-08 23:32:21,2026-04-25 23:44:26,2026-07-09 20:20:34,8a7eea9f29c27df9a1bd8ffb4f984337,d08cef8e6555c60a0aaf22fbf00ff29f9b74e3aaeaf9fc6186152c29b534e2ad
UNCHANGED,evidence_report_2026-04-07_003205.csv,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\reports\evidence_report_2026-04-07_003205.csv,.csv,4997,2026-06-08 23:32:21,2026-04-16 22:32:52,2026-07-09 20:20:34,05693c6cd4da9c8b137de09530359787,983b4eca757ad8d4c54d2208bbd37356b5887f23effb7a5eef0b9cf4d117742d
UNCHANGED,evidence_report_2026-04-07_003305.csv,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\reports\evidence_report_2026-04-07_003305.csv,.csv,4997,2026-06-08 23:32:21,2026-04-16 22:32:52,2026-07-09 20:20:34,ecb0ade2a4771d4683495b089028c66d,ef9cb185db47573b60af76bb1755eaff942b93fa6eaa40f88532afe04911ab08
UNCHANGED,evidence_report_2026-04-16_192549.csv,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\reports\evidence_report_2026-04-16_192549.csv,.csv,244,2026-06-08 23:32:21,2026-04-16 22:32:52,2026-07-09 20:20:34,cedb824402da64b066ff981ee2f3c4d5,f1f55938dcf24fcdeb188dfb7637d354c7fb6057e91f8f8694d3ffe1c88a7769
UNCHANGED,forensic_dashboard_2026-04-07_003205.html,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\reports\forensic_dashboard_2026-04-07_003205.html,.html,14447,2026-06-08 23:32:21,2026-04-16 22:32:52,2026-07-09 20:20:34,b20e9e0b4d98ebee14ca906e960e252d,23715293bb03ca6d6360cfa07b1f6667381b5b9e5aa95b9b77e3a71b040f82a1
UNCHANGED,forensic_dashboard_2026-04-07_003305.html,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\reports\forensic_dashboard_2026-04-07_003305.html,.html,14447,2026-06-08 23:32:21,2026-04-16 22:32:52,2026-07-09 20:20:34,f361184a137a41df5ad1bf0620975fdd,d8100adaa689597763e50396e57b4c668d2b903834398f07d7704164b9d0dae9
UNCHANGED,forensic_dashboard_2026-04-16_192549.html,C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\reports\forensic_dashboard_2026-04-16_192549.html,.html,8315,2026-06-08 23:32:21,2026-04-16 22:32:52,2026-07-09 20:20:34,25f668d0b1cf21b7b979d5eb47e19473,102a6367afc7dba409b8d0ddd46b556053e9b9d8e4cec02ffdbbc69b5d7ae6a8
